Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel
Which team-mate would you let your friend date?  🤔 // Bethany's question,67,1015,4,@SalsaSniper,Do any prefer players on the men’s team?,1,Tottenham Hotspur Women
INTERNATIONAL PLAYERS RETURN // SPURS WOMEN TRAINING,44,1408,1,@Mickyvandevanforlife,Come on you spurs,0,Tottenham Hotspur Women
GOALS ⚽ // TOTTENHAM HOTSPUR WOMEN,81,2051,3,@richietavarez1200,Aaawww that’s cute 🥰,0,Tottenham Hotspur Women
GOALS ⚽ // TOTTENHAM HOTSPUR WOMEN,81,2051,3,@간장-s4l,I can beat them,1,Tottenham Hotspur Women
GOALS ⚽ // TOTTENHAM HOTSPUR WOMEN,81,2051,3,@ESAMS01,what is that trim 😭😭,1,Tottenham Hotspur Women
BEHIND THE SCENES IN THE GYM AND ON THE PITCH // TOTTENHAM HOTSPUR WOMEN,44,915,4,@Matteblak,It's quiet without the Aussies,0,Tottenham Hotspur Women
BEHIND THE SCENES IN THE GYM AND ON THE PITCH // TOTTENHAM HOTSPUR WOMEN,44,915,4,@lycanoftheunderworldselene,Beth should've been in the England squad.,1,Tottenham Hotspur Women
BEHIND THE SCENES IN THE GYM AND ON THE PITCH // TOTTENHAM HOTSPUR WOMEN,44,915,4,@hackercps,"Could we get a Soccer AM style top bins practice, think it would be fun",1,Tottenham Hotspur Women
Highlights: Arsenal 5-0 Spurs // Women's Super League,22,481,4,@lycanoftheunderworldselene,Manager has no idea how to use his players.,0,Tottenham Hotspur Women
Highlights: Arsenal 5-0 Spurs // Women's Super League,22,481,4,@Stand663,I don’t think the Spurs management are serious about the Womens game.,1,Tottenham Hotspur Women
Highlights: Arsenal 5-0 Spurs // Women's Super League,22,481,4,@tottenhamhotspurfp,"Simply not good enough, losing to a rival by that much is disappointing",5,Tottenham Hotspur Women
PREPARING FOR NORTH LONDON DERBY // SPURS WOMEN TRAINING,55,1543,3,@lycanoftheunderworldselene,Need to be really sharp against Arsenal this weekend.,1,Tottenham Hotspur Women
PREPARING FOR NORTH LONDON DERBY // SPURS WOMEN TRAINING,55,1543,3,@Cheddarhead7,Glad to see Eveliina back training!,0,Tottenham Hotspur Women
HEIGHT SCARE 😱 // VR WALK THE PLANK // TOTTENHAM HOTSPUR WOMEN,101,2040,6,@flyaway6671,Levy so stingy he won't even buy them the latest headset,1,Tottenham Hotspur Women
HEIGHT SCARE 😱 // VR WALK THE PLANK // TOTTENHAM HOTSPUR WOMEN,101,2040,6,@etowngti,"""This is what I do on the streets of London"" 😂",2,Tottenham Hotspur Women
HEIGHT SCARE 😱 // VR WALK THE PLANK // TOTTENHAM HOTSPUR WOMEN,101,2040,6,@857noel,"Brilliant,love this",0,Tottenham Hotspur Women
HEIGHT SCARE 😱 // VR WALK THE PLANK // TOTTENHAM HOTSPUR WOMEN,101,2040,6,@brazilianana,no cause that giant spider scared me as well lmao,1,Tottenham Hotspur Women
HEIGHT SCARE 😱 // VR WALK THE PLANK // TOTTENHAM HOTSPUR WOMEN,101,2040,6,@SalsaSniper,You can damage your ACL with a misstep,1,Tottenham Hotspur Women
What song describes you? // Ella's Question 🎤,384,7395,4,@tedcruzinusa,Yes Molly!,0,Tottenham Hotspur Women
What song describes you? // Ella's Question 🎤,384,7395,4,@testisot6929,Chelsea!,0,Tottenham Hotspur Women
What song describes you? // Ella's Question 🎤,384,7395,4,@lillieamner1782,Happy birthday I watched the game on Sunday I scored in my match today and sunday,2,Tottenham Hotspur Women
What song describes you? // Ella's Question 🎤,384,7395,4,@attgig,Happy birthday 🎉,1,Tottenham Hotspur Women
WSL Highlights: Spurs 1-0 Manchester United,16,616,4,@Chiri-j8x,Funniest admin😅,0,Tottenham Hotspur Women
WSL Highlights: Spurs 1-0 Manchester United,16,616,4,@Matteblak,Title is wrong. Man united 1 - 0 Spurs,1,Tottenham Hotspur Women
WSL Highlights: Spurs 1-0 Manchester United,16,616,4,@thehellyousay,fix your title,2,Tottenham Hotspur Women
Happy to be home 🏡  // Tottenham Hotspur Stadium,120,1267,2,@rosasefton7810,❤,0,Tottenham Hotspur Women
Happy to be home 🏡  // Tottenham Hotspur Stadium,120,1267,2,@daisyrowell4739,"Can you please pin I'm your biggest fan please 
C
O
Y
S",0,Tottenham Hotspur Women
Lenna's question 🎤  // What's your favourite thing about yourself?,278,6565,4,@DexterAndrew-y5c,JACK JAMIE JOHNSON,3,Tottenham Hotspur Women
Lenna's question 🎤  // What's your favourite thing about yourself?,278,6565,4,@lukephillips2521,This was wholesome ❤,2,Tottenham Hotspur Women
Lenna's question 🎤  // What's your favourite thing about yourself?,278,6565,4,@daisyrowell4739,"Can you pin me i love spurs all day every day 
C
O
Y
S",2,Tottenham Hotspur Women
FA CUP HIGHLIGHTS: EVERTON 2-0 SPURS,29,1000,2,@Matteblak,This was a tough match to watch. Was hoping the spurs would pave the way to the final like last year.,0,Tottenham Hotspur Women
FA CUP HIGHLIGHTS: EVERTON 2-0 SPURS,29,1000,2,@AlexJEvans,"Evertons first goal, Nilden is alongside Gago at start of clip and then is 10 yards behind her when she scores. Both their goals down to poor play and defending. Why play a weaker side in the cup?",0,Tottenham Hotspur Women
JOSEFINE RYBRINK'S FIRST SESSION // SPURS WOMEN TRAINING,61,1719,2,@TheRealist2025,When will there be signings for the men's team?,0,Tottenham Hotspur Women
JOSEFINE RYBRINK'S FIRST SESSION // SPURS WOMEN TRAINING,61,1719,2,@TheTiger_TheWolf,"Let's go again and pick up another win,
 COYS 🤍",4,Tottenham Hotspur Women
MATCHDAY MOMENTS ✨ // LAST-MINUTE VICTORY CELEBRATION // TOTTENHAM HOTSPUR WOMEN,48,929,3,@NBP722,COYS!!!,1,Tottenham Hotspur Women
MATCHDAY MOMENTS ✨ // LAST-MINUTE VICTORY CELEBRATION // TOTTENHAM HOTSPUR WOMEN,48,929,3,@archsomniaASMR,A camera not covered in rain!!,0,Tottenham Hotspur Women
MATCHDAY MOMENTS ✨ // LAST-MINUTE VICTORY CELEBRATION // TOTTENHAM HOTSPUR WOMEN,48,929,3,@rekakeresztes1792,Csiki was class 🇭🇺,0,Tottenham Hotspur Women
✨ Under the lights ✨ // Spurs vs Manchester United,69,993,3,@daisyrowell4739,"Pls pin i love youse ao much pls pin 
C
O
Y
S",0,Tottenham Hotspur Women
✨ Under the lights ✨ // Spurs vs Manchester United,69,993,3,@Gaming-sport435,VAMOSSS!!!!!!!!,1,Tottenham Hotspur Women
✨ Under the lights ✨ // Spurs vs Manchester United,69,993,3,@Merrylegz,COME ON YOU SPURS!!,1,Tottenham Hotspur Women
HOLDT STOPPAGE TIME WINNER ON DEBUT 🔥 // HIGHLIGHTS: CRYSTAL PALACE 2-3 SPURS,36,614,2,@Learnwithgrant,might want to get a camera lens cover lol,0,Tottenham Hotspur Women
HOLDT STOPPAGE TIME WINNER ON DEBUT 🔥 // HIGHLIGHTS: CRYSTAL PALACE 2-3 SPURS,36,614,2,@Mickyvandevanforlife,COYS,2,Tottenham Hotspur Women
"The goals against Palace 🔥 // Header, header, free-kick ☄️  // Tottenham Hotspur Women",93,1197,1,@lycanoftheunderworldselene,She has to be in the squad for the Euros,3,Tottenham Hotspur Women
EXCLUSIVE INTERVIEW: NEW SIGNING JOSEFINE RYBRINK 🤍,43,865,2,@bungaIowbill,A permanent deal for 3.5 months?? Surely there's some option to extend it at least,0,Tottenham Hotspur Women
EXCLUSIVE INTERVIEW: NEW SIGNING JOSEFINE RYBRINK 🤍,43,865,2,@Schizomanicman,Er... signed to the end of the 2024/25 season? So... Back up until the end of the season???? HUH!? WHAT!?? Why can't this be done for the men's team!???????,1,Tottenham Hotspur Women
"Signed, sealed and ready to deliver ✍️ // Welcome, Josefine Rybrink 🤍",95,920,1,@naturalcauses6193,"When we said we needed signings, we meant for the men’s team.  I wish her the best, but the men are going to be in the championship next year Daniel!",3,Tottenham Hotspur Women
“That’s the first time I’ve ever seen a blanket made out of my face!” - Bethany England 😁,135,2267,3,@hayleyleadbitter6459,"We love you, Tottenham we do we love you Tottenham we do we love you Tottenham we do oh Tottenham we love you❤❤",0,Tottenham Hotspur Women
“That’s the first time I’ve ever seen a blanket made out of my face!” - Bethany England 😁,135,2267,3,@hayleyleadbitter6459,Tottenham Hotspur women you’re better than Arsenal if you think you’re not you are and that’s me in that short. I love you Tottenham Hotspur.,2,Tottenham Hotspur Women
🎦 A closer look at Kop's debut! 🧤,68,787,1,@rosasefton7810,COYSSSSS! And some brill saves too!!,1,Tottenham Hotspur Women
SPURS START 2025 WITH VICTORY OVER THE FOXES  // WSL HIGHLIGHTS: SPURS 1-0 LEICESTER CITY,25,513,3,@nadaduo1765,Tottenham & Orient have a beautiful relationship ❤💙,0,Tottenham Hotspur Women
SPURS START 2025 WITH VICTORY OVER THE FOXES  // WSL HIGHLIGHTS: SPURS 1-0 LEICESTER CITY,25,513,3,@GazMic100,Doing better than the fella's,0,Tottenham Hotspur Women
SPURS START 2025 WITH VICTORY OVER THE FOXES  // WSL HIGHLIGHTS: SPURS 1-0 LEICESTER CITY,25,513,3,@zacrobinson355,A scrappy win but a win. Well played girls,2,Tottenham Hotspur Women
What's your go to coffee order? ☕ // Matilda Vinberg's question //,118,1956,3,@Rose-o3f5r,It’s Jack from Jamie Jonson,1,Tottenham Hotspur Women
What's your go to coffee order? ☕ // Matilda Vinberg's question //,118,1956,3,@hanneleuotinen4016,"Jes Summanen, juuri näin💪😍",1,Tottenham Hotspur Women
Behind The Scenes: Signing Goalkeeper Lize Kop 🎥 | Tottenham Hotspur Women,35,817,4,@peter6092,Good performance in her first match. Welcome Lize 👍,0,Tottenham Hotspur Women
Behind The Scenes: Signing Goalkeeper Lize Kop 🎥 | Tottenham Hotspur Women,35,817,4,@RespecTheLevYT,Go on then Lize do us proud 🇳🇱🇳🇱🇳🇱,2,Tottenham Hotspur Women
Behind The Scenes: Signing Goalkeeper Lize Kop 🎥 | Tottenham Hotspur Women,35,817,4,@Ohwhenthespurs4,Very confused on our GK positioning. No clear no. 1 is either good or a disaster lol.,0,Tottenham Hotspur Women
Behind The Scenes: Signing Goalkeeper Lize Kop 🎥 | Tottenham Hotspur Women,35,817,4,@redmisery,"Wonderful video for the great Dutch goalie!
Greetings from an Indonesian in California,
-red.",1,Tottenham Hotspur Women
Vlog: Lize Kop’s first time meeting the team 📹 #spurs #football #training,84,901,3,@SergioBello-h4q,Hola lize que linda eres ❤,0,Tottenham Hotspur Women
Vlog: Lize Kop’s first time meeting the team 📹 #spurs #football #training,84,901,3,@RoostersAreVeryCool,COYS,0,Tottenham Hotspur Women
Vlog: Lize Kop’s first time meeting the team 📹 #spurs #football #training,84,901,3,@lycanoftheunderworldselene,Welcome to the family.COYS,0,Tottenham Hotspur Women
KOP'S FIRST TRAINING SESSION // TOTTENHAM HOTSPUR WOMEN,85,1781,2,@uxeeecute,darts is a civilised game,0,Tottenham Hotspur Women
KOP'S FIRST TRAINING SESSION // TOTTENHAM HOTSPUR WOMEN,85,1781,2,@YTeldar,Welcome Lize!! COYS!!,0,Tottenham Hotspur Women
LIZE KOP'S FIRST INTERVIEW // TOTTENHAM HOTSPUR,59,986,1,@lycanoftheunderworldselene,Let's hope Robert rotates the keepers regularly.,1,Tottenham Hotspur Women
Kop'd a good one 🤍 // New Signing Lize Kop,57,641,1,@jonahwaititi,Another keeper? We had Votkiva and didn't use her😅,3,Tottenham Hotspur Women
England and Summanen raising that Ya Ya Ya  #goalscorers #trend,115,4328,2,@hayleyleadbitter6459,"Yes, Beth and Evelina",1,Tottenham Hotspur Women
England and Summanen raising that Ya Ya Ya  #goalscorers #trend,115,4328,2,@OllieL819,Yes Beth,1,Tottenham Hotspur Women
Hayley Raso's question of the day 🤔 // What's your favourite colour? 🩷,901,20534,6,@redmisery,Hayley Raso being her radiant self 🌷🌸🩷,2,Tottenham Hotspur Women
Hayley Raso's question of the day 🤔 // What's your favourite colour? 🩷,901,20534,6,@thegeneral6045,Sage Green can do no wrong,3,Tottenham Hotspur Women
Hayley Raso's question of the day 🤔 // What's your favourite colour? 🩷,901,20534,6,@eightyeight.1048,"Sage Green chick is pretty, though .",0,Tottenham Hotspur Women
Hayley Raso's question of the day 🤔 // What's your favourite colour? 🩷,901,20534,6,@TheKingTicksy,Is that jack Marshall from Jamie Johnson or am I tripping 😂,3,Tottenham Hotspur Women
Hayley Raso's question of the day 🤔 // What's your favourite colour? 🩷,901,20534,6,@MortonCollins-p2p,Jack Marshall said sage green,2,Tottenham Hotspur Women
Training: Olivia Holdt settles into life at Spurs // Tottenham Hotspur Women,64,1829,5,@Taecoconut,COYS!!!! 😊,0,Tottenham Hotspur Women
Training: Olivia Holdt settles into life at Spurs // Tottenham Hotspur Women,64,1829,5,@hackercps,Squad is packed. Hope the staff have this planned right for the rest of the season.,0,Tottenham Hotspur Women
Training: Olivia Holdt settles into life at Spurs // Tottenham Hotspur Women,64,1829,5,@lycanoftheunderworldselene,Who's gonna be her bestie?,0,Tottenham Hotspur Women
