Video Title,Like Count,View Count,Comment Count,Commenter Name,Comment,Comment Like Count,YouTube Channel
Napoli Femminile vs Lazio 2-0 | Romina Pinna - Intervista,2,137,2,@brunabuonocore4973,Forza Napoli 💪,0,Napoli Femminile
Napoli Femminile vs Lazio 2-0 | Romina Pinna - Intervista,2,137,2,@miziocapotosto211,"Fantastiche le guerriere azzurre, forza forza",0,Napoli Femminile
Napoli Femminile vs Lazio | Carminia Botta - Match preview,2,125,1,@lucaromano8050,La maglia più bella che c'è,0,Napoli Femminile
San Marino Academy vs Napoli Femminile 1-1 | Adriana Gomes - Intervista,3,95,1,@brunabuonocore4973,Forza Napoli ❤,0,Napoli Femminile
Napoli Femminile vs Genoa 4-0 | Aurora De Sanctis - Intervista,4,123,1,@leonardo718,"Deve essere forte, solo per il nome che ha!!! Qualsiasi donna che si chiama Aurora è forte in qualcosa, lei essendo una calciatrice deve essere forte.🥳",0,Napoli Femminile
Napoli Femminile vs Genoa 4-0 | Highlights,18,988,3,@lucaromano8050,Forza ragazze battiamo la Lazio,1,Napoli Femminile
Napoli Femminile vs Genoa 4-0 | Highlights,18,988,3,@riccieugenio7342,Se Oliva giocasse di più...,0,Napoli Femminile
Napoli Femminile vs Genoa 4-0 | Highlights,18,988,3,@lucaromano8050,Brave,0,Napoli Femminile
'NA Parola Ep. 9 - Eleonora Oliva,3,134,1,@riccieugenio7342,"Buona giocatrice, meriterebbe di giocare di più. Lavagnese, Genoa, Cesena, Verona e ora Napoli, si adatta ad ogni città ma speriamo che si fermi per qualche anno in qualche squadra.",0,Napoli Femminile
Hellas Verona vs Napoli Femminile | Sara Tamborini - Match preview,1,56,1,@lucaromano8050,Speriamo,0,Napoli Femminile
'NA Parola Ep. 8 - Michela Franco,2,114,1,@bianconerofinoallafine3606,Grande Michela❤,0,Napoli Femminile
Napoli Femminile vs Brescia | Claudia Mauri - Intervista,3,97,1,@lucaromano8050,"Brava Mauri, ottima dedizione e costanza",0,Napoli Femminile
Napoli Femminile vs Brescia 4-2 | Highlights,7,302,4,@AlfiDin67,FORZA ragazze torniamo in SERIE A dove meritiamo di stare 💙,0,Napoli Femminile
Napoli Femminile vs Brescia 4-2 | Highlights,7,302,4,@lucaromano8050,Grande Napoli,0,Napoli Femminile
Napoli Femminile vs Brescia 4-2 | Highlights,7,302,4,@lucaromano8050,Ma il primo rigore!!mah non ci credo che,0,Napoli Femminile
Napoli Femminile vs Brescia 4-2 | Highlights,7,302,4,@lucaromano8050,"Che maglia meravigliosa, che colore stupendo",0,Napoli Femminile
Napoli Femminile vs Ternana | Highlights,16,992,1,@AlfiDin67,FORZA ragazze torniamo dove meritiamo di stare SERIE A,0,Napoli Femminile
Ravenna vs Napoli Femminile | Giulia Ferrandi - Intervista,5,105,2,@lucaromano8050,Forza ragazze,0,Napoli Femminile
Ravenna vs Napoli Femminile | Dimitri Lipoff - Match preview,2,129,1,@lucaromano8050,Forza Napoli femminile,0,Napoli Femminile
'NA Parola Ep. 3 - Sara Tamborini,0,93,1,@lucaromano8050,Fai tante reti per il Napoli.,0,Napoli Femminile
Napoli Femminile vs Chievo Verona Women | Melissa Nozzi - Intervista,0,56,1,@lucaromano8050,Brave,0,Napoli Femminile
Napoli Femminile vs Chievo Verona Women | Highlights,14,509,1,@lucaromano8050,Brave,0,Napoli Femminile
Napoli Femminile vs Chievo Women | Matilde Copetti - Match preview,2,89,2,@lucaromano8050,Forza ragazze,0,Napoli Femminile
Napoli Femminile vs Chievo Women | Matilde Copetti - Match preview,2,89,2,@simonesorrenti7964,"Andiamo Napoli, torniamo in serie A!!",1,Napoli Femminile
Napoli Femminile vs Apulia Trani | Adriana Gomes - Intervista,2,99,1,@lucaromano8050,Forza Napoli,0,Napoli Femminile
Napoli Femminile vs Apulia Trani | Highlights,12,659,1,@lucaromano8050,Forza Napoli,0,Napoli Femminile
Napoli Femminile vs Apulia Trani | Giulia Ferrandi - Match preview,3,102,2,@lucaromano8050,"Manca tanto il Napoli in serie A, spero di vedervi l'anno prossimo brave",0,Napoli Femminile
Napoli Femminile vs Apulia Trani | Giulia Ferrandi - Match preview,3,102,2,@lucaromano8050,Forza Napoli,0,Napoli Femminile
'NA Parola Ep. 1 - Aurora De Sanctis,1,126,2,@simonesorrenti7964,"In mende....
Sicuramende....
Il nostro campionado....
Utilizzo le lendi......
Indervisda....
Ma è la nipote di De Mita??",0,Napoli Femminile
'NA Parola Ep. 1 - Aurora De Sanctis,1,126,2,@jordandonoso13,Quella bellezza . Forza Napoli Femminile 💙💙,1,Napoli Femminile
Trento vs Napoli Femminile | Martina Di Bari - Match preview,3,130,1,@lucaromano8050,Dai ragazze,0,Napoli Femminile
Parte...nopee - Parte 2 | Serena Landa e Antonella Albertini,4,221,1,@lucaromano8050,Parte_nopee avanti tutta,0,Napoli Femminile
Parte...nopee - Parte 1 | Martina Di Bari e Aurora De Sanctis,3,149,2,@jordandonoso13,Forza Napoles feminino 💙💙,1,Napoli Femminile
Parte...nopee - Parte 1 | Martina Di Bari e Aurora De Sanctis,3,149,2,@P19821,Carinissime! 😝,0,Napoli Femminile
Quanto sei Expert di calcio femminile? Ep. 8 -  G. Domenichetti e R. Castorina (con Luca Sepe),4,145,1,@lucaromano8050,Ritorniamo dai,0,Napoli Femminile
Quanto sei Expert di calcio femminile? Ep. 7 - Carminia Botta e Marika Caputo (con Luca Sepe),8,380,1,@jordandonoso13,Che belleza carminia 💙💙,0,Napoli Femminile
Napoli Femminile - Pomigliano 1-3 | HIGHLIGHTS,12,466,3,@redox229,È una squadraccia che deve sapersi risollevare dalla B,0,Napoli Femminile
