video_id,comment,author,like_count,published_at
AtKJV6Gjzag,"Lyon lacks clinicality, and Arsenal utilise All their chances. That is what Chelsea lack clinicality, which is why they even struggle to win small teams in wsl",@chizzyiwunamara5986,0,2025-04-28T06:02:48Z
AtKJV6Gjzag,Felicidades al Arsenal🎉,@linarenteria4838,0,2025-04-28T05:37:00Z
AtKJV6Gjzag,insha'Allah the boys will do the same,@ALIMOHD-bk9lr,0,2025-04-28T05:18:38Z
AtKJV6Gjzag,Well ladies.❤,@harmainykarim1785,0,2025-04-28T04:58:58Z
AtKJV6Gjzag,"Arsenal 💪 gunner 
Vistit  Rwanda🇷🇼",@mukizaevra402,0,2025-04-28T04:49:40Z
AtKJV6Gjzag,"I'm not the only Arsenal supporter who would be thrilled to see Kim Little lift the trophy.  This team has a lot of talented players, and it's amazing to watch them perform for one another.  Do it for Kim.",@Allison-s6p,115,2025-04-28T04:47:19Z
AtKJV6Gjzag,"The best female team,always knew they had potentials😍🤩",@AyodelePhilip-m4y,0,2025-04-28T04:46:04Z
AtKJV6Gjzag,Remontada,@afifaziz2051,0,2025-04-28T04:45:40Z
AtKJV6Gjzag,"Arsenal amazing, Lyon very bad game this day!!",@thomassinbruno2612,0,2025-04-28T04:36:54Z
AtKJV6Gjzag,Arsenal❤❤❤,@RyanRatna-k7e,0,2025-04-28T04:25:21Z
AtKJV6Gjzag,Gilles trop nulle,@michellang1316,0,2025-04-28T04:24:02Z
AtKJV6Gjzag,Melchie Dumorney please sign to Barcelona or Real Madrid please please please,@NikensonFrancois-r4c,0,2025-04-28T04:18:00Z
AtKJV6Gjzag,"So many people would love to see Kim little lift that trophy including me and not just arsenal fans. So many big performers in this team when they play for each other, it’s magical to watch. Do it for Kim.",@PaulMihill,0,2025-04-28T03:36:52Z
AtKJV6Gjzag,Both Arsenal teams cooking,@ramikla_146,0,2025-04-28T03:36:31Z
AtKJV6Gjzag,በወንዶቹም ፒሥጂንማሸነፍ አለብን እንደሴቶቹ ገነርሥ,@seifutilahun1204,0,2025-04-28T03:26:54Z
AtKJV6Gjzag,On se fait humilier,@sebastienthomas4965,0,2025-04-28T03:18:23Z
AtKJV6Gjzag,"What a disaster for Lyon. Gifted Arsenal the first goal, the fourth goal, and the third goal wasn't much better.",@Wladislav,0,2025-04-28T03:11:02Z
AtKJV6Gjzag,Mariona was the missing piece,@NoneofURBiz297,0,2025-04-28T02:16:25Z
AtKJV6Gjzag,Congratulation. RUSOOOOOOOOOOOOOOOOOOOO..❤❤❤❤,@Dr.RamesworMaharjan,0,2025-04-28T02:01:22Z
AtKJV6Gjzag,"Arsenal Man Women..
Qtrfinal both beating Madrid
semi final vs France Club.

women final Arsenal  vs Barca

Man-I hope Arsenal and Barcelona go to final..",@rycyemcmore6485,0,2025-04-28T01:38:38Z
AtKJV6Gjzag,Ekip arsenal pap regle enyen nn final,@IsraelRoger-p7m,0,2025-04-28T01:35:13Z
AtKJV6Gjzag,rooting for arsenal mens and womens to win this year UCL edition....🎉🎉🎉🎉🎉🎉🎉,@Hyascent09,8,2025-04-28T01:26:04Z
AtKJV6Gjzag,This is remontada 😅,@trisdulbasyir,1,2025-04-28T01:10:51Z
AtKJV6Gjzag,IT'S ALL WRITTEN ALL OVER THE STARS ❤❤❤❤❤,@theo.pratama,0,2025-04-28T01:04:39Z
AtKJV6Gjzag,"Was rooting for Lyon, but I (grudgingly) have to hand it to the women of Arsenal. An excellent performance they'll be sure to be proud of.",@bigollameo,0,2025-04-28T00:57:46Z
AtKJV6Gjzag,Cette année les deux final de ligue des Champions c'est Arsenal - Barcelone avec des victoires d'Arsenal à Lisbonne et à Munich,@thiernobocandediedhiou716,0,2025-04-28T00:57:19Z
AtKJV6Gjzag,"A Vanessa Gilles,tá envolvida com a mafia de apostas. Entregou o jogo legal.  Zagueira ruim da porra. 
O técnico patético,não a tirou em momento nenhum. A mulher entregando o jogo",@ingridpereira2551,1,2025-04-28T00:50:30Z
AtKJV6Gjzag,COYG ❤️💪🏿🏆💯,@ugbametatosantimothy-ox3yq,1,2025-04-28T00:47:22Z
AtKJV6Gjzag,Bravo melchie,@KetelineCharlotin,0,2025-04-28T00:46:04Z
AtKJV6Gjzag,"Well done Arsenal W, although they did have the easier draw of the two English Clubs and they did get lucky at times, but took the chances presented to them, well.
Sadly, this is as far as Arsenal W are going to get.
Barcelona are far too strong for them, but they have done VERY well to get to the Final.",@neoxenon2976,0,2025-04-28T00:36:50Z
AtKJV6Gjzag,"Had Lyon winning this. I've never seen them so ""off"" .",@user-qn5gc5sc9o,1,2025-04-28T00:36:03Z
AtKJV6Gjzag,"The confidence with domsilar in-between sticks....zinny😅😅😅
Costed us the first leg",@hajjatakiror8948,0,2025-04-28T00:01:41Z
AtKJV6Gjzag,I think this two teams can beat manchester utd,@clarancechellsie1317,0,2025-04-28T00:00:58Z
AtKJV6Gjzag,"Al Arsenal Tiene Muchos Méritos de Estar en la Final 
Más 
Más al Lyom 3 Errores Defensivos le Costaron 3 Goles",@juancarlosmartinezuribe6003,0,2025-04-27T23:40:12Z
AtKJV6Gjzag,"The women did it in Spain the guys followed, now the women did it France the men need do the same.",@faisalmohamed7125,2,2025-04-27T23:33:28Z
AtKJV6Gjzag,"Tbh I am shocked of the tenacity for the arsenal ladies to come from 1 down at their own ground to cover 5-3 to brace for the finals of champions league, I hope the men continue their ascend to the final of this cup as well big congrats ladies!!!!",@adspence23,1,2025-04-27T23:14:21Z
AtKJV6Gjzag,"I can’t speak a word of French, but don’t need to to understand the co-commentators disappointment after each Arsenal goal",@NakedGeep,1,2025-04-27T22:53:00Z
AtKJV6Gjzag,where is the penalty?,@gatsbylemagnifique7484,0,2025-04-27T22:46:18Z
AtKJV6Gjzag,The bias from the female commentator is just oozing out of my screen.,@abiodunoni420,1,2025-04-27T22:44:07Z
AtKJV6Gjzag,Oups.,@TheSoleDweller,0,2025-04-27T22:42:58Z
AtKJV6Gjzag,"*Goal*

Male commentator: 🗣
Female commentator: aah..",@Anydesignco,0,2025-04-27T22:42:22Z
AtKJV6Gjzag,"The backline of Lyon was terrible today, especially the center backs!",@jacquesstephen777,0,2025-04-27T22:42:17Z
AtKJV6Gjzag,"Massive congrats to Arsenal WFC. Beating Lyon, the queen of UWCL, at their own ground, with this scoreline is not an easy feat",@RRP6632,19,2025-04-27T22:38:02Z
AtKJV6Gjzag,Why do you show the score in the thumbnail? Not all can watch live!,@pixelpete3027,1,2025-04-27T22:35:06Z
AtKJV6Gjzag,"L entraîneur  a une grande responsabilité dans cette défaite zu vu de la composition de l équipe. Pourquoi dumornzy en milieu de terrain alors que pendant toute la saison elle a joué en attaque  .c est contre Nantes qu il fallait essayer cette composition  au lieu d envoyer la réserve. Ça nous coûte très cher, une page est en train de se tourner.",@mariusbajoc4803,2,2025-04-27T22:30:10Z
AtKJV6Gjzag,Who is the co-commentator woman? Very unbiased I should say with her noises and moans a bit unprofessional 😂😂😂,@filmonberhane4255,2,2025-04-27T22:21:16Z
AtKJV6Gjzag,Just be quiet about the guys.The girls deserve 100 per cent praise to them selfs.The most underated player deserves her own praise.WELL PLAYED KATIE 😍,@duncanlewis5706,1,2025-04-27T22:19:38Z
AtKJV6Gjzag,"Both Barca men and  women are on a different level.  I wish the Arsenal men would reach the finals as well against Barca for a rematch, but they have a tough one ahead of them against PSG.
Either way, I still believe if Barca men reach the finals, they will lift the cup, but, it is football anything is possible.",@Observer5258,4,2025-04-27T22:15:38Z
AtKJV6Gjzag,Rice and Beans - https://youtube.com/shorts/PR_TEL7Y3RY,@Halescaster,0,2025-04-27T22:00:50Z
AtKJV6Gjzag,COYG,@tooptapexoplants8620,0,2025-04-27T21:50:13Z
AtKJV6Gjzag,Barcelona 5 - 0 Arsenal,@kaanrivis,1,2025-04-27T21:33:39Z
AtKJV6Gjzag,Mariona Caldentey y 10 más.,@ibericohispanoyespanol3959,1,2025-04-27T21:32:38Z
AtKJV6Gjzag,Très mauvaise défense 😏,@SanchezRamirezLucas,0,2025-04-27T21:29:10Z
AtKJV6Gjzag,"Bravo à toutes l'équipes....
En particulier la gardienne de but 🎉🎉🎉🎉",@BobosneijderKeith,1,2025-04-27T21:28:55Z
AtKJV6Gjzag,"Proud, the right attitude to have.",@ElijahMan2633,0,2025-04-27T21:19:41Z
AtKJV6Gjzag,Comeback Queens ❤❤,@bagendaangella4884,1,2025-04-27T21:17:25Z
AtKJV6Gjzag,Did not see that happening. When done Arsenal. Very happy. :),@juliansykes6668,10,2025-04-27T21:16:40Z
AtKJV6Gjzag,Up Gunners 👏✌️,@elliottvictor8356,0,2025-04-27T21:12:01Z
AtKJV6Gjzag,Barcelona should dispatch Arsenal very quickly!,@Ronaldoluiznazario,0,2025-04-27T20:50:28Z
AtKJV6Gjzag,En finale le Barça vas gagner 5 ? 6 ? 7 ? à zéro? et contre l' OL c'était même tarif !,@basile-deyersin,1,2025-04-27T20:50:23Z
AtKJV6Gjzag,"On ne peut plus les surnommées les ""reines d'europe"" si on continue de jouer ainsi! quand tu vois les championnats etrangers evolués et leur niveau elevé, ça m'etonnerais que les cubs français atteignent les 16eme de final la saison prochaine!",@fwananedur55,0,2025-04-27T20:48:52Z
AtKJV6Gjzag,bravo arsenal pour la remontada,@Dalou88888,9,2025-04-27T20:44:52Z
AtKJV6Gjzag,Wow! Did Ollympique Lyonnas implode or what?😂😂😂,@Ronaldoluiznazario,0,2025-04-27T20:42:22Z
AtKJV6Gjzag,Back to back Remontada 😂.,@iamnonso_,0,2025-04-27T20:35:59Z
AtKJV6Gjzag,Men's team needs to take notes for when they go to France,@KarltonFranz,15,2025-04-27T20:31:00Z
AtKJV6Gjzag,Well done arsenal ladies! Definitely the hungrier team on the pitch today!,@gordonc2377,5,2025-04-27T20:27:10Z
AtKJV6Gjzag,how do you spell barca?,@bepsolo,1,2025-04-27T20:22:21Z
AtKJV6Gjzag,well done,@Kiwalabyeyasin-o1q,0,2025-04-27T20:19:48Z
AtKJV6Gjzag,Weldone lads. Unto the final,@penielvictor,0,2025-04-27T20:16:41Z
AtKJV6Gjzag,Unbelievable,@nnenne1,0,2025-04-27T20:12:30Z
AtKJV6Gjzag,"よくやってくれた！
男女で優勝だ！！
COYG！！",@TKG1910,0,2025-04-27T20:06:54Z
AtKJV6Gjzag,Proud of you girls. Both men and women are lifting the UCL,@DeeyaaGreatness,34,2025-04-27T20:03:30Z
AtKJV6Gjzag,I am so happy for my arsenal lady's ❤❤❤❤❤❤❤😂❤,@marlonmadden8270,4,2025-04-27T19:59:50Z
AtKJV6Gjzag,❤❤❤❤❤❤❤,@marlonmadden8270,1,2025-04-27T19:58:41Z
AtKJV6Gjzag,❤❤❤❤❤❤❤❤❤❤❤,@hvihyfgih,1,2025-04-27T19:55:51Z
AtKJV6Gjzag,"This year all of the UEFA Champions League will be between Barca and Arsenal both for men and women because even Paris Saint Germain will be knocked out by Arsenal 
Take notice of my comment some where",@Yesu-ni-Kristo,25,2025-04-27T19:55:08Z
AtKJV6Gjzag,Tricheuses joueuses D'arsenal ..!,@DenisREY-i4v,0,2025-04-27T19:53:05Z
AtKJV6Gjzag,honteux la prestation des joueuse de ol elle se voyaient aller en finale facilement à mon avis,@delattremartial,6,2025-04-27T19:49:36Z
AtKJV6Gjzag,Well done ladies.,@clementbiola3236,8,2025-04-27T19:49:04Z
AtKJV6Gjzag,C'est pas équipe de Marion torrent,@ChristopherBouchain,0,2025-04-27T19:37:57Z
AtKJV6Gjzag,"Video been up for 40 mins and no pathetic  comments from Patrick, Ken, Julie or whatever he’s signed in as today. Something’s wrong.",@metube9541,3,2025-04-27T19:35:16Z
AtKJV6Gjzag,Lets all laugh at Lyon 😂😂😂,@CABS728,3,2025-04-27T19:32:26Z
AtKJV6Gjzag,"Pffff n importe quoi les lyonnaises,aucune envie,des passés ratées à la pelle,incroyable…et Wendie c est comme Lacazette,c est triste mais faut savoir dire stop",@Nelson69008,7,2025-04-27T19:22:09Z
AtKJV6Gjzag,I never expected Arsenal to do this to Olympique Lyonnaise TBH. 😱🙌🏾,@travesseniorchannel,67,2025-04-27T19:16:35Z
AtKJV6Gjzag,Yasss. Come on you gunners ❤🔥,@steafanharry1111,4,2025-04-27T19:16:26Z
AtKJV6Gjzag,"Arsenal, ens veurem a Lisboa 💙❤️",@s.r.catalani5341,0,2025-04-27T19:14:15Z
AtKJV6Gjzag,Vamos Arsnal,@atulkarki6690,5,2025-04-27T19:08:25Z
AtKJV6Gjzag,Arsenal women are joy to watch. Great and excellent performance,@oladapodamola5117,3,2025-04-27T19:07:53Z
AtKJV6Gjzag,proud of you girls,@AbimbolaBabe,79,2025-04-27T19:03:55Z
AtKJV6Gjzag,"El partido no lo gano Arsenal, lo perdio el Lyon por sus propios errores",@JuanGomez-dk6kf,6,2025-04-27T18:59:05Z
AtKJV6Gjzag,Eve Périsset et Romain Balland 💙🤍❤,@sandovaldo,2,2025-04-27T18:55:34Z
AtKJV6Gjzag,lets go,@spygeaethiopia9882,2,2025-04-27T18:51:10Z
AtKJV6Gjzag,"Wenn ich so viel Selbstvertrauen hätte wie der Typ in diesem Video, wäre ich schon Präsident💋",@QFEedqdq,0,2025-04-27T18:50:05Z
AtKJV6Gjzag,My dog watched this video with me and now thinks she can be a star. It's time for her to go on YouTube💝,@FzExlglg,5,2025-04-27T18:49:47Z
SXNghJSedDc,"This is why they deserve equal pay. This is good comedy, great comedians on the pitch.",@ToniSerban-bt7mk,0,2025-04-25T06:34:33Z
SXNghJSedDc,Concertesa pelo entretenimento merecem ganhar igual os homens.,@macoaurelionogueira6665,0,2025-04-25T02:39:12Z
SXNghJSedDc,pure comedy,@zemnirached,0,2025-04-20T16:30:15Z
SXNghJSedDc,"The Celtic women's manager Elena Sadiku 31 is in a relationship with a player she first met and began coaching when the girl was 16 years old, 22 year old Swede Hanna Bennison plays for Italian giants Juventus, Sadiku is an ethnic Albanian immigrant who moved to Sweden and played football in the country before taking up coaching youngsters when her career failed to take off, to me this looks a classic case of predatory grooming, nothing has been made of it in the media as yet though surprisingly, please fans of women's football spread the word about this woman using her position in charge of youngsters to exploit them, this sort of thing has no place in the game or any institution in society,, just think of the outcy if it were a male coach who did this. Women can and do expoit at times too and this behaviour has no place in the game regardless of sex or sexuality, please get it out there and raise awareness of this matter in any way you can, thank you.",@CranleyMaddox,0,2025-04-19T13:15:36Z
SXNghJSedDc,iloveit,@ireyimikaawala422,0,2025-04-19T11:27:02Z
SXNghJSedDc,2:15 기뻐서 우는 건지? 아빠서 우는 건지?,@kshuuri,0,2025-04-17T17:45:31Z
SXNghJSedDc,Pulling hair -instant red card no argument.,@steveroberts9453,0,2025-04-13T08:46:41Z
SXNghJSedDc,ههههه يركزون على الشجار اكثر من الفوز,@Karkias,0,2025-04-11T14:58:38Z
SXNghJSedDc,"فوتبال زنان 😂😂😂😂😂
ب جای توپ،نمکدون بزارن",@Lila-r6w,0,2025-04-11T04:40:15Z
SXNghJSedDc,"Kkkkkkkkkkkkkkkkkkk, muito bom!!!",@isnardferreira7498,0,2025-04-09T21:50:05Z
SXNghJSedDc,Women.....😅😂😏🤦😆😬,@Merdaccielord,0,2025-04-08T19:32:20Z
SXNghJSedDc,woman toxic crazy football,@vintripu6000patupamu,0,2025-04-07T20:14:37Z
SXNghJSedDc,Women don't watch women's football...,@johnhunt5181,0,2025-04-03T00:42:59Z
SXNghJSedDc,Why can women not know their place in life and stop copying what men do ? From football to tattoos they copy. I've not seeing ever men playing netball ! Make your own sport girlies,@sillybolox935,1,2025-04-01T00:55:49Z
SXNghJSedDc,Теперь я буду смотреть женский футбол,@azamatbekishev7692,0,2025-03-31T19:02:56Z
SXNghJSedDc,4:01 respect this girls ❤,@akm_ashraf,0,2025-03-31T14:08:12Z
SXNghJSedDc,equal pay.,@theogacc,0,2025-03-31T12:53:56Z
SXNghJSedDc,Are these professional matches ?,@dogetoshinakamoto7057,0,2025-03-28T05:21:33Z
SXNghJSedDc,물개쇼를 보는듯하다,@bitx-x8g,0,2025-03-28T01:19:56Z
SXNghJSedDc,Women’s sports are sooooo bad.,@jcv8718,0,2025-03-27T17:56:42Z
SXNghJSedDc,alisha lehmann 🍑🍑🍑🍑🍑🍑🍑🍑,@begohernandez696,0,2025-03-23T12:53:20Z
SXNghJSedDc,😂😂😂😂,@samuelaurelio3127,0,2025-03-23T03:22:44Z
SXNghJSedDc,3:20 that was not needed,@ThatBoyInBlueAndWhite,0,2025-03-21T16:10:43Z
SXNghJSedDc,1:06 WTF lol,@Pappabajskorv,0,2025-03-20T22:38:06Z
SXNghJSedDc,Girls😂😅,@Dpublisher,0,2025-03-20T16:08:17Z
SXNghJSedDc,남자축구선수랑. 같은연봉 왜안주냐? ㅋㅋㅋ,@아티스트멍순이,0,2025-03-19T04:04:33Z
SXNghJSedDc,it's not football it's comedy,@RustyAKD,1,2025-03-17T12:58:41Z
SXNghJSedDc,สงสัยมีคนถาม,@Nengooo0,0,2025-03-16T16:38:53Z
SXNghJSedDc,"С хиджабом смешно.
Почему они это носят ? Ведь это же не её выбор 🤷.
Почему люди сами не выбирают , что им носить ?.
Коран ей говорит , что носить ? А Коран ей разрешает в футбол играть ? Или это другое?",@andreyk8081,0,2025-03-15T04:42:52Z
SXNghJSedDc,I really don't understand why women earn less than men in sports...,@Trailerpark_Supervisor89,0,2025-03-14T10:21:37Z
SXNghJSedDc,I refuse to make a stereotype comment. Nope. I wont do it.,@baldeagle4308,0,2025-03-14T01:51:50Z
SXNghJSedDc,Lesbian football is funny lol.,@amurleopard51,0,2025-03-11T09:45:18Z
SXNghJSedDc,stop play game,@mehmetates4612,0,2025-03-11T05:59:14Z
SXNghJSedDc,Women's football 😂😂😂😂,@turnitaround7344,0,2025-03-09T17:47:26Z
SXNghJSedDc,shitty music,@SabberJupp,0,2025-03-05T10:33:34Z
SXNghJSedDc,"LOL, women...",@Azmodan514,0,2025-03-04T15:01:56Z
SXNghJSedDc,Football ❌ comedy,@Samzyyt10,0,2025-03-04T07:25:59Z
SXNghJSedDc,This is amazing.,@StuartFerguson55,0,2025-03-04T05:23:09Z
SXNghJSedDc,3:53 how pathetic is that,@ScouseMafia,0,2025-03-03T09:38:11Z
SXNghJSedDc,Women football sometime rude sometime unruled sometime funny,@IshmaelAli-v8t,0,2025-02-27T14:24:10Z
SXNghJSedDc,Women sure know how to keep things interesting.😂😂,@viva4456-e1u,0,2025-02-25T21:51:48Z
SXNghJSedDc,"0:29 ci sono rimasto male,lo ammetto.",@pierog.6278,0,2025-02-24T18:15:10Z
SXNghJSedDc,😅👍🤘,@AntonioAguilar-z6k,0,2025-02-22T20:29:02Z
SXNghJSedDc,Women ☕☕,@หลวงพ่อหมัดวัดตาเขียว-ฮ7ว,0,2025-02-18T17:08:10Z
SXNghJSedDc,Soccer,@elkhntr4evr421,0,2025-02-18T03:17:11Z
SXNghJSedDc,Dude 6:10-ish......I'm dead......funny as hell.,@jasonstevens8517,2,2025-02-17T15:34:10Z
SXNghJSedDc,"Women are vicious, and their referees are morons.",@teddybear5429,0,2025-02-15T15:45:06Z
SXNghJSedDc,It's shit,@andrewforrester6258,0,2025-02-08T22:19:09Z
SXNghJSedDc,More sucker than soccer!,@MairyHinge,0,2025-02-06T16:23:28Z
SXNghJSedDc,"Das ist Frauenfussball. Da wird getreten, gekratzt, gebissen und an den Haaren gezogen.",@jensbraun7748,0,2025-02-04T18:54:22Z
SXNghJSedDc,Music almost as annoying as the football. Why damage the grass with this nonsense?,@arveyilleszender5809,0,2025-02-02T20:11:24Z
SXNghJSedDc,It can be very embarrassing for boys with asthma to try to compete with ones who dont live in a cloud of cigarette smoke at home in front of girls their own age too!❤,@PatrickOwens-f6o,0,2025-02-02T15:58:03Z
SXNghJSedDc,Boys and girls shouldn't play football together it does put girls off it! It should be seperate PE lessons from day one!❤,@PatrickOwens-f6o,0,2025-02-02T15:55:54Z
SXNghJSedDc,Ive bought this book its called 'soccer the LAWTON way by TOMMY LAWTON' It seems to be a good book to read for someone learning about football!❤ Try and read it ladies even if you dont play football your children daughters/sons might!❤,@PatrickOwens-f6o,0,2025-02-02T15:52:08Z
SXNghJSedDc,"Womens football is a new thing thetes a book out obviously lies called 'The rise and fall and rise again of womens football!' dont patronise women anout historical facts, they shouldnt cheapen how womens football/soccer is taking off! I am one of the people who really pushed for it too take off! I really think the difference a free view womens sports channel would make is not to be taken lightly! I had written down in graphic detail on many occasions how it should be done! I should be paid for these ideas! If not and recognised for them perhaps Russia under Putin will do them and just advertise 'State' sportswrar on the channel all sports clothes teams shirts to be sponsored by 'State' all new teams with no male team! Not like Manchester united women! A whole new thing for the brave new world!❤",@PatrickOwens-f6o,0,2025-02-02T15:37:40Z
SXNghJSedDc,a   d     m,@ΕλένηΑνθή-ο1τ,0,2025-01-28T15:24:23Z
SXNghJSedDc,Typisch Frauen,@EitiMC,0,2025-01-26T08:19:30Z
SXNghJSedDc,VOGLIAMO GLI STESSI STIPENDI DEGLI UOMINI..,@matteodamico4995,0,2025-01-23T11:59:10Z
SXNghJSedDc,y porque sacar como reclamo un trasero !,@Alberto-bu7gt,0,2025-01-18T19:08:13Z
SXNghJSedDc,"1:29 Unintentional right and left hook.
But I can see that the No. 15 girl put up quite a fight for one match",@DS-cs8bj,0,2025-01-17T19:47:38Z
SXNghJSedDc,After watching this I immediately go watch men football because I can't believe what women are doing in the field.,@xavier_mfalme,0,2025-01-17T05:44:20Z
SXNghJSedDc,I found myself a new entertainment,@albatross-b7b,0,2025-01-15T21:07:42Z
SXNghJSedDc,1:03  the thing is that everyone can make mistakes under pressure even the pro footballers,@Yasly_10,0,2025-01-15T12:10:55Z
SXNghJSedDc,School soccer looks more professional than these amateurs.,@GoofySmuf,0,2025-01-14T14:17:37Z
SXNghJSedDc,5:16 😂😂😂😂😂😅,@chrisj8728,0,2025-01-14T01:22:17Z
SXNghJSedDc,These games are like 11 Maguires vs 11 Maguires.,@toniki.3560,0,2025-01-13T12:35:56Z
SXNghJSedDc,"Morgan Weaver , Are you sure?! 💀🫵🏻",@ArshiaEver,0,2025-01-12T11:57:51Z
SXNghJSedDc,Want the same money as men 😂😂😂,@macdeluxe733,0,2025-01-12T01:48:18Z
SXNghJSedDc,Sports fails like these deserve their own awards show.,@stsportsfails,0,2025-01-10T03:57:14Z
SXNghJSedDc,Women's football is so adorable. It's like watching babies play with each other kicking a ball.🤣🤣🤣🤣🤣😘😘😍😍😍,@bjvu9460,1,2025-01-10T01:46:11Z
SXNghJSedDc,Women have A LOT to learn,@Steve-Handsomelady,0,2025-01-09T13:01:22Z
SXNghJSedDc,Le comique foot,@pabloguti1881,0,2025-01-08T20:17:47Z
SXNghJSedDc,やはり女にサッカーは早すぎる,@church1203,0,2025-01-07T07:42:55Z
SXNghJSedDc,The big problem with women's football is that women don't support it never mind what men think about it.,,0,2025-01-07T01:59:04Z
SXNghJSedDc,so funny when girls playing ball,@dw4738,0,2025-01-05T12:40:29Z
SXNghJSedDc,Cooking’s!!!,@พิชิตชัย-ซ7ค,0,2025-01-05T07:37:22Z
SXNghJSedDc,Great comedy moments. Everyone in the crowd missed them though.,@daddystu7046,0,2025-01-03T02:49:13Z
SXNghJSedDc,"Craziest moment being the first clip in which a man has actively chosen to go and watch women play football. Before you come at me asking me why I’d say this sexist and misogynistic thing, clip number 2 will provide the answer",@james6818,0,2025-01-01T18:35:35Z
SXNghJSedDc,wamen xD,@jjh3455,0,2024-12-31T22:08:36Z
SXNghJSedDc,Ohhh when I watch this - I do pray to god women and men kan play togther! Would be so fun...,@ThomasOlsen-h8d,0,2024-12-24T17:13:58Z
SXNghJSedDc,"I always thought that it's better to watch paint drying than women football, I personally don't get it,  in my opinion it's very slow, no tackles, the goalkeepers generally are just there for decoration. I believe women lack the physicality to play 11 a side. To prove a point, if you watch a women's futsal game, it's exciting and just as good to watch as the men. That's a game where they must DEMAND equal pay, because they deliver in equal measure.",@edyu1977,0,2024-12-24T10:18:19Z
SXNghJSedDc,"Jetzt weiß ich, was dämlich bedeutet",@adnankocer7072,0,2024-12-22T09:20:34Z
SXNghJSedDc,Pure comedy,@pierreanders1381,0,2024-12-20T19:30:42Z
SXNghJSedDc,3:58❤❤❤❤❤❤🎉🎉🎉🎉,@JamshidGaniyev-w6i,0,2024-12-17T19:31:37Z
SXNghJSedDc,do people pay to watch womans football ?,@grahamjohnson7934,0,2024-12-15T13:27:59Z
SXNghJSedDc,Men and women are different‘,@hajarelogari2690,0,2024-12-13T16:12:59Z
SXNghJSedDc,womens football is soo shit! lol its not even at under 15 schoolboy level! and they want similar pay to the men ha ha ha dream on,@iiRodeoclownii,0,2024-12-03T01:09:55Z
SXNghJSedDc,So cute 😂,@natsu20001,0,2024-11-29T13:59:16Z
SXNghJSedDc,"What are you proving here? Is your next video ""Craziest Moments in Mens Football""?",@iceetmarne3571,0,2024-11-28T22:41:52Z
SXNghJSedDc,6:51 Nice one girld,@Mr_BananaV2,0,2024-11-28T16:12:37Z
SXNghJSedDc,кто то еще сомневается что место женщины у плиты?,@ПЛЯСКИ,0,2024-11-28T14:49:29Z
SXNghJSedDc,"я в пинципе  не смотрю  футбол , но уверен , что и в мужском  соперничестве  бывают такие же нелепые моменты /казусы",@максим_прядченко,0,2024-11-25T20:18:43Z
SXNghJSedDc,"세상에 제일 못난 남자들이 , 여자들 보고 킥킥 대며 비웃는 거다.",@keepspeed,0,2024-11-25T11:57:12Z
SXNghJSedDc,3:31 How the hell could that only be a yellow card offence? That shit is borderline criminally biased refereeing.,@sureshot8399,0,2024-11-25T06:32:48Z
SXNghJSedDc,And that is why they get payed less 🤣🤣🤣,@andrisduums5175,0,2024-11-24T19:03:07Z
SXNghJSedDc,유사축구라고 해두자...,@dululgun,0,2024-11-24T11:35:33Z
SXNghJSedDc,0:29 nice muscle ❤,@retfghythj,0,2024-11-23T23:45:06Z
SXNghJSedDc,equal pay... why not...,@homeandalone,0,2024-11-22T21:07:20Z
SXNghJSedDc,This had me in tears. excellent stuff.,@tantona9315,0,2024-11-22T15:13:45Z
SXNghJSedDc,i dont know why nobody watches women playing football. Its hilarious :D,@thatmanwithcap,0,2024-11-22T13:47:33Z
SXNghJSedDc,i think goals and field should be smaller,@themooreclan1220,0,2024-11-21T08:32:47Z
SXNghJSedDc,手を使えるの知らないキーパーﾜﾛﾀｗ,@未来うどん,0,2024-11-21T04:10:58Z
SXNghJSedDc,"Me reí un poco pero ya en serio, mujeres como se atreven a deshonrar así este deporte?. Mejor vayan a dedicarse a otra cosa.",@Edgar77581,0,2024-11-21T03:09:44Z
SXNghJSedDc,holy crap,@rafaeltelez6178,0,2024-11-20T17:46:02Z
SXNghJSedDc,Ой фсё,@SergeyBaybr,0,2024-11-20T10:59:59Z
SXNghJSedDc,They deserve to be paid more than men. This is pure depression remedy.,@alirjeff3096,0,2024-11-19T19:46:23Z
SXNghJSedDc,0:55 is my favorite 😂,@davidglickstein5169,1,2024-11-19T09:29:07Z
SXNghJSedDc,Women ☕️,@laithnasser2323,0,2024-11-18T09:54:59Z
SXNghJSedDc,Ma se alcune di loro facessero l'uncinetto non sarebbe lo sport più ideale?,@brunoleoni4646,0,2024-11-17T19:57:28Z
SXNghJSedDc,thanks for enjoy. now i'm going to see real football with men,@rocodido,0,2024-11-17T15:31:56Z
SXNghJSedDc,It's not meant to be - but this is comedy gold,@laberbla6466,0,2024-11-17T05:25:51Z
SXNghJSedDc,그래 그래야지. 그래야 없어진다 여성축구가.,@SK-do2kn,0,2024-11-17T04:23:31Z
SXNghJSedDc,what a joke...,@tyfyh622,0,2024-11-17T02:17:04Z
SXNghJSedDc,At least they seem to have a great time!,@pellepop100,0,2024-11-16T22:45:00Z
SXNghJSedDc,футболистки это тетки без сисек,@igoplepsov7902,0,2024-11-16T17:57:23Z
